id,x,y,z,event,actor_id
0,145.133712769,-2.25406098366,0.0168727841228,spawn,0,1,2,3,4,5,6,7,8,9
1,130.047607422,-2.44484376907,0.0143852643669,start,0,1,2,3,4,5
2,119.130821228,-2.46624326706,0.0138290869072,start,2,6,7,8,9
3,102.805625916,-2.15390753746,-0.00172965449747,destroy,0,1,2,3,4,5,6,7,8,9
